{'rar': 0.1, 'alpha': 0.1, 'gamma': 0.1, 'epochs': 20, 'ticker': 'AMZN', 'perf': 0.9967950497192546}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 60, 'ticker': 'AAPL', 'perf': 0.9976190309880317}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 60, 'ticker': 'AMZN', 'perf': 0.9965332756140106}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 60, 'ticker': 'DJIA', 'perf': 1.0003791003626767}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 60, 'ticker': 'QQQ', 'perf': 1.0002458976524526}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 60, 'ticker': 'SPY', 'perf': 1.0005196855375278}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 60, 'ticker': 'VGT', 'perf': 0.9973890330993578}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 60, 'ticker': 'XLI', 'perf': 1.0004065582361636}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 80, 'ticker': 'AAPL', 'perf': 1.000234130538819}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 80, 'ticker': 'AMZN', 'perf': 0.9969634967723863}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 80, 'ticker': 'DJIA', 'perf': 1.0003102840880247}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 80, 'ticker': 'QQQ', 'perf': 0.999776202625679}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 80, 'ticker': 'SPY', 'perf': 1.0000882913091003}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 80, 'ticker': 'VGT', 'perf': 1.000968733579936}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.8, 'epochs': 80, 'ticker': 'XLI', 'perf': 0.9997625259690432}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 20, 'ticker': 'AAPL', 'perf': 0.9981759452675971}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 20, 'ticker': 'AMZN', 'perf': 0.9988138679161199}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 20, 'ticker': 'DJIA', 'perf': 0.9999939405446318}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 20, 'ticker': 'QQQ', 'perf': 1.0016940185981928}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 20, 'ticker': 'SPY', 'perf': 1.000393283955675}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 20, 'ticker': 'VGT', 'perf': 0.9984201040061035}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 20, 'ticker': 'XLI', 'perf': 0.9988501375657419}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 40, 'ticker': 'AAPL', 'perf': 1.0020994441240354}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 40, 'ticker': 'AMZN', 'perf': 1.0002536254949645}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 40, 'ticker': 'DJIA', 'perf': 1.0008233258300574}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 40, 'ticker': 'QQQ', 'perf': 0.9998215351689799}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 40, 'ticker': 'SPY', 'perf': 1.0010996545974091}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 40, 'ticker': 'VGT', 'perf': 1.0001652087541095}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 40, 'ticker': 'XLI', 'perf': 1.000458964232907}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 60, 'ticker': 'AAPL', 'perf': 0.998862082538472}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 60, 'ticker': 'AMZN', 'perf': 0.9984138220801877}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 60, 'ticker': 'DJIA', 'perf': 1.00106688599757}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 60, 'ticker': 'QQQ', 'perf': 0.999531321992828}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 60, 'ticker': 'SPY', 'perf': 0.9999901033797636}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 60, 'ticker': 'VGT', 'perf': 1.0018320732616348}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 60, 'ticker': 'XLI', 'perf': 0.999820921222557}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 80, 'ticker': 'AAPL', 'perf': 1.0014416528460677}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 80, 'ticker': 'AMZN', 'perf': 1.0041394940222304}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 80, 'ticker': 'DJIA', 'perf': 1.0002157530914781}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 80, 'ticker': 'QQQ', 'perf': 0.9993657069833878}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 80, 'ticker': 'SPY', 'perf': 1.0012201965365342}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 80, 'ticker': 'VGT', 'perf': 1.0019275605698514}
{'rar': 0.6, 'alpha': 0.8, 'gamma': 0.9, 'epochs': 80, 'ticker': 'XLI', 'perf': 1.0011217690767191}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.7, 'epochs': 20, 'ticker': 'AAPL', 'perf': 0.9997941493795123}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.7, 'epochs': 20, 'ticker': 'AMZN', 'perf': 0.9976670783412482}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.7, 'epochs': 20, 'ticker': 'DJIA', 'perf': 0.9998811065499685}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.7, 'epochs': 20, 'ticker': 'QQQ', 'perf': 0.9989781606095044}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.7, 'epochs': 20, 'ticker': 'SPY', 'perf': 1.0003437556644466}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.7, 'epochs': 20, 'ticker': 'VGT', 'perf': 0.9991180167268634}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.7, 'epochs': 20, 'ticker': 'XLI', 'perf': 1.000413202567893}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.7, 'epochs': 40, 'ticker': 'AAPL', 'perf': 0.998612594380452}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.7, 'epochs': 40, 'ticker': 'AMZN', 'perf': 1.0037568913051789}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.7, 'epochs': 40, 'ticker': 'DJIA', 'perf': 0.9999959694739391}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.7, 'epochs': 40, 'ticker': 'QQQ', 'perf': 1.00182984819877}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.7, 'epochs': 40, 'ticker': 'SPY', 'perf': 1.000177230342204}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.7, 'epochs': 40, 'ticker': 'VGT', 'perf': 1.0023796502057258}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.7, 'epochs': 40, 'ticker': 'XLI', 'perf': 1.001237118418836}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.7, 'epochs': 60, 'ticker': 'AAPL', 'perf': 0.9962094148718772}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.7, 'epochs': 60, 'ticker': 'AMZN', 'perf': 0.9960027246915616}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.7, 'epochs': 60, 'ticker': 'DJIA', 'perf': 1.0002626034176805}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.7, 'epochs': 60, 'ticker': 'QQQ', 'perf': 1.0005684962701915}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.7, 'epochs': 60, 'ticker': 'SPY', 'perf': 1.00077039991685}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.7, 'epochs': 60, 'ticker': 'VGT', 'perf': 0.9985859237393317}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.7, 'epochs': 60, 'ticker': 'XLI', 'perf': 1.0015016376873984}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.7, 'epochs': 80, 'ticker': 'AAPL', 'perf': 0.9980377172555642}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.7, 'epochs': 80, 'ticker': 'AMZN', 'perf': 1.003937943239837}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.7, 'epochs': 80, 'ticker': 'DJIA', 'perf': 1.0010059256977217}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.7, 'epochs': 80, 'ticker': 'QQQ', 'perf': 0.9997969232946131}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.7, 'epochs': 80, 'ticker': 'SPY', 'perf': 1.0001537013912005}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.7, 'epochs': 80, 'ticker': 'VGT', 'perf': 1.002023397008996}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.7, 'epochs': 80, 'ticker': 'XLI', 'perf': 0.9996768421643671}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.8, 'epochs': 20, 'ticker': 'AAPL', 'perf': 0.9999680010269878}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.8, 'epochs': 20, 'ticker': 'AMZN', 'perf': 1.00567805350072}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.8, 'epochs': 20, 'ticker': 'DJIA', 'perf': 0.9998448172898039}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.8, 'epochs': 20, 'ticker': 'QQQ', 'perf': 1.0014189280613397}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.8, 'epochs': 20, 'ticker': 'SPY', 'perf': 1.001065641555562}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.8, 'epochs': 20, 'ticker': 'VGT', 'perf': 1.00008730891628}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.8, 'epochs': 20, 'ticker': 'XLI', 'perf': 0.999188904901832}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.8, 'epochs': 40, 'ticker': 'AAPL', 'perf': 1.0029271697710704}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.8, 'epochs': 40, 'ticker': 'AMZN', 'perf': 0.9950321488139952}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.8, 'epochs': 40, 'ticker': 'DJIA', 'perf': 0.9990178779075988}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.8, 'epochs': 40, 'ticker': 'QQQ', 'perf': 1.0021849472255258}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.8, 'epochs': 40, 'ticker': 'SPY', 'perf': 0.9993783406114418}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.8, 'epochs': 40, 'ticker': 'VGT', 'perf': 1.0009626150604605}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.8, 'epochs': 40, 'ticker': 'XLI', 'perf': 1.0017484512156316}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.8, 'epochs': 60, 'ticker': 'AAPL', 'perf': 1.001098839069708}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.8, 'epochs': 60, 'ticker': 'AMZN', 'perf': 1.0009624272672875}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.8, 'epochs': 60, 'ticker': 'DJIA', 'perf': 1.0005335635004202}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.8, 'epochs': 60, 'ticker': 'QQQ', 'perf': 0.9985897475580475}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.8, 'epochs': 60, 'ticker': 'SPY', 'perf': 1.000096907544679}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.8, 'epochs': 60, 'ticker': 'VGT', 'perf': 0.9995016854295448}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.8, 'epochs': 60, 'ticker': 'XLI', 'perf': 1.0028914072881772}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.8, 'epochs': 80, 'ticker': 'AAPL', 'perf': 1.0018552324928325}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.8, 'epochs': 80, 'ticker': 'AMZN', 'perf': 1.0026779643752946}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.8, 'epochs': 80, 'ticker': 'DJIA', 'perf': 1.000304160431647}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.8, 'epochs': 80, 'ticker': 'QQQ', 'perf': 0.9989165557525722}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.8, 'epochs': 80, 'ticker': 'SPY', 'perf': 1.0004951523632633}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.8, 'epochs': 80, 'ticker': 'VGT', 'perf': 0.999138519440483}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.8, 'epochs': 80, 'ticker': 'XLI', 'perf': 1.0012506316794245}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.9, 'epochs': 20, 'ticker': 'AAPL', 'perf': 0.9985657475063929}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.9, 'epochs': 20, 'ticker': 'AMZN', 'perf': 0.9980672514992165}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.9, 'epochs': 20, 'ticker': 'DJIA', 'perf': 0.9997772059760651}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.9, 'epochs': 20, 'ticker': 'QQQ', 'perf': 0.9982549535487355}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.9, 'epochs': 20, 'ticker': 'SPY', 'perf': 1.0002477820474003}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.9, 'epochs': 20, 'ticker': 'VGT', 'perf': 0.9998718078523042}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.9, 'epochs': 20, 'ticker': 'XLI', 'perf': 1.0004844934398924}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.9, 'epochs': 40, 'ticker': 'AAPL', 'perf': 0.9973130113110231}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.9, 'epochs': 40, 'ticker': 'AMZN', 'perf': 0.9944953591118018}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.9, 'epochs': 40, 'ticker': 'DJIA', 'perf': 1.0004328289011615}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.9, 'epochs': 40, 'ticker': 'QQQ', 'perf': 0.9985897475580475}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.9, 'epochs': 40, 'ticker': 'SPY', 'perf': 1.0003770356233135}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.9, 'epochs': 40, 'ticker': 'VGT', 'perf': 1.0018611471394832}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.9, 'epochs': 40, 'ticker': 'XLI', 'perf': 1.0014188736453986}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.9, 'epochs': 60, 'ticker': 'AAPL', 'perf': 1.0025707163144737}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.9, 'epochs': 60, 'ticker': 'AMZN', 'perf': 0.997768044715499}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.9, 'epochs': 60, 'ticker': 'DJIA', 'perf': 1.0011136086979309}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.9, 'epochs': 60, 'ticker': 'QQQ', 'perf': 0.9989712802508054}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.9, 'epochs': 60, 'ticker': 'SPY', 'perf': 0.9999343187776185}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.9, 'epochs': 60, 'ticker': 'VGT', 'perf': 1.0007316736812892}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.9, 'epochs': 60, 'ticker': 'XLI', 'perf': 1.0004765763910985}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.9, 'epochs': 80, 'ticker': 'AAPL', 'perf': 1.003302917003726}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.9, 'epochs': 80, 'ticker': 'AMZN', 'perf': 1.0040520237837565}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.9, 'epochs': 80, 'ticker': 'DJIA', 'perf': 0.9995257898337492}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.9, 'epochs': 80, 'ticker': 'QQQ', 'perf': 1.0002374784988795}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.9, 'epochs': 80, 'ticker': 'SPY', 'perf': 1.0000055081645864}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.9, 'epochs': 80, 'ticker': 'VGT', 'perf': 0.9975099371389773}
{'rar': 0.6, 'alpha': 0.9, 'gamma': 0.9, 'epochs': 80, 'ticker': 'XLI', 'perf': 1.000795354582717}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.7, 'epochs': 20, 'ticker': 'AAPL', 'perf': 0.9997853331432902}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.7, 'epochs': 20, 'ticker': 'AMZN', 'perf': 0.9985033294712317}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.7, 'epochs': 20, 'ticker': 'DJIA', 'perf': 1.0004854297084442}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.7, 'epochs': 20, 'ticker': 'QQQ', 'perf': 1.0002622407152741}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.7, 'epochs': 20, 'ticker': 'SPY', 'perf': 1.0011287971564415}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.7, 'epochs': 20, 'ticker': 'VGT', 'perf': 1.0008955906509722}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.7, 'epochs': 20, 'ticker': 'XLI', 'perf': 1.001992382414045}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.7, 'epochs': 40, 'ticker': 'AAPL', 'perf': 1.0008896941596683}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.7, 'epochs': 40, 'ticker': 'AMZN', 'perf': 1.0037815917800894}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.7, 'epochs': 40, 'ticker': 'DJIA', 'perf': 1.0004860846917982}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.7, 'epochs': 40, 'ticker': 'QQQ', 'perf': 0.9989881450889011}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.7, 'epochs': 40, 'ticker': 'SPY', 'perf': 1.0011785915668343}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.7, 'epochs': 40, 'ticker': 'VGT', 'perf': 1.000042410679217}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.7, 'epochs': 40, 'ticker': 'XLI', 'perf': 1.002786258398997}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.7, 'epochs': 60, 'ticker': 'AAPL', 'perf': 1.0006998996610377}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.7, 'epochs': 60, 'ticker': 'AMZN', 'perf': 0.994554563858367}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.7, 'epochs': 60, 'ticker': 'DJIA', 'perf': 1.0001723186137979}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.7, 'epochs': 60, 'ticker': 'QQQ', 'perf': 0.9993751608438609}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.7, 'epochs': 60, 'ticker': 'SPY', 'perf': 1.0000172174078084}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.7, 'epochs': 60, 'ticker': 'VGT', 'perf': 0.9980116644642327}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.7, 'epochs': 60, 'ticker': 'XLI', 'perf': 1.0017871193546577}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.7, 'epochs': 80, 'ticker': 'AAPL', 'perf': 0.9968205386210616}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.7, 'epochs': 80, 'ticker': 'AMZN', 'perf': 0.9930799200417616}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.7, 'epochs': 80, 'ticker': 'DJIA', 'perf': 1.0001672087013367}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.7, 'epochs': 80, 'ticker': 'QQQ', 'perf': 0.9991939191071455}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.7, 'epochs': 80, 'ticker': 'SPY', 'perf': 1.0006368583076126}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.7, 'epochs': 80, 'ticker': 'VGT', 'perf': 0.9999453435535592}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.7, 'epochs': 80, 'ticker': 'XLI', 'perf': 0.9997425929738527}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 20, 'ticker': 'AAPL', 'perf': 1.003048916896119}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 20, 'ticker': 'AMZN', 'perf': 1.0035525394380007}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 20, 'ticker': 'DJIA', 'perf': 1.000204368112488}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 20, 'ticker': 'QQQ', 'perf': 0.999321303023201}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 20, 'ticker': 'SPY', 'perf': 0.9992764722038533}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 20, 'ticker': 'VGT', 'perf': 1.0013194268666723}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 20, 'ticker': 'XLI', 'perf': 1.000286548503622}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 40, 'ticker': 'AAPL', 'perf': 0.9985180416628509}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 40, 'ticker': 'AMZN', 'perf': 0.9952702410206138}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 40, 'ticker': 'DJIA', 'perf': 1.0008121616737096}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 40, 'ticker': 'QQQ', 'perf': 1.0009085345631894}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 40, 'ticker': 'SPY', 'perf': 1.0001981985238924}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 40, 'ticker': 'VGT', 'perf': 1.0011743804235307}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 40, 'ticker': 'XLI', 'perf': 0.9990254356248479}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 60, 'ticker': 'AAPL', 'perf': 1.0005936800612414}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 60, 'ticker': 'AMZN', 'perf': 0.9952702410206138}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 60, 'ticker': 'DJIA', 'perf': 1.0001694274061668}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 60, 'ticker': 'QQQ', 'perf': 1.0011210828163486}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 60, 'ticker': 'SPY', 'perf': 1.0005716340068154}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 60, 'ticker': 'VGT', 'perf': 0.9991461043098472}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 60, 'ticker': 'XLI', 'perf': 0.999725692039903}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 80, 'ticker': 'AAPL', 'perf': 1.0030207219308125}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 80, 'ticker': 'AMZN', 'perf': 0.9992687895494071}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 80, 'ticker': 'DJIA', 'perf': 0.9997337367921394}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 80, 'ticker': 'QQQ', 'perf': 0.9998907986256965}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 80, 'ticker': 'SPY', 'perf': 0.9991578885000868}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 80, 'ticker': 'VGT', 'perf': 1.0008883985539}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.8, 'epochs': 80, 'ticker': 'XLI', 'perf': 1.0006448745063543}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 20, 'ticker': 'AAPL', 'perf': 0.998430228551957}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 20, 'ticker': 'AMZN', 'perf': 0.9980914426859859}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 20, 'ticker': 'DJIA', 'perf': 0.9997202024653675}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 20, 'ticker': 'QQQ', 'perf': 1.000659240949631}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 20, 'ticker': 'SPY', 'perf': 0.9991982030428961}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 20, 'ticker': 'VGT', 'perf': 1.000307226486469}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 20, 'ticker': 'XLI', 'perf': 0.9996429279979032}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 40, 'ticker': 'AAPL', 'perf': 1.0017432266480648}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 40, 'ticker': 'AMZN', 'perf': 0.9983762620796781}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 40, 'ticker': 'DJIA', 'perf': 1.0014467262242093}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 40, 'ticker': 'QQQ', 'perf': 1.000573634430093}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 40, 'ticker': 'SPY', 'perf': 1.0010910383618303}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 40, 'ticker': 'VGT', 'perf': 0.9980670540856176}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 40, 'ticker': 'XLI', 'perf': 1.0000368713619945}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 60, 'ticker': 'AAPL', 'perf': 1.002775538059428}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 60, 'ticker': 'AMZN', 'perf': 1.0003738174965942}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 60, 'ticker': 'DJIA', 'perf': 0.9989277417972454}
{'rar': 0.7, 'alpha': 0.1, 'gamma': 0.9, 'epochs': 60, 'ticker': 'QQQ', 'perf': 1.0002544936790023}
